<<<<<<<============************************====================>>>>>>>>>
	 	    Developed by:
	Prof. Chiranjeev Kumar, Prof. Haider Banka
		   Himanshu Ranjan Seth
	 Department of Computer Science & Engg.,
	 INDIAN INSTITUTE OF TECHNOLOGY, Dhanbad
<<<<<<<============************************====================>>>>>>>>>
IEEE 802.15.4: Yes, Sub-GHz: No, BLE: Yes, Prop: Yes
5718260,306900986,2447018,88105482,12230,643186,5066,186244
5730740,307543942,2452092,88292192,12480,642956,5074,186710
5743218,308186824,2457232,88478592,12478,642882,5140,186400
5755688,308829410,2462380,88665428,12470,642586,5148,186836
5768162,309472372,2467458,88852336,12474,642962,5078,186908
5780354,310115600,2472598,89038190,12192,643228,5140,185854
5792360,310758970,2477676,89223194,12006,643370,5078,185004
5804288,311402448,2483334,89408016,11928,643478,5658,184822
5815436,312046536,2488464,89589436,11148,644088,5130,181420
5826992,312690338,2493536,89773250,11554,643802,5072,183814
5839464,313333470,2498608,89959958,12470,643132,5072,186708
5851932,313976058,2503754,90146784,12466,642588,5146,186826
5864388,314618962,2508844,90333620,12454,642904,5090,186836
5876764,315262242,2513978,90520276,12374,643280,5134,186656
5888842,315905338,2519056,90706414,12076,643096,5078,186138
5900354,316549204,2524202,90889344,11510,643866,5146,182930
5911340,317193480,2529276,91069094,10984,644276,5074,179750
5922312,317837982,2534422,91248114,10970,644502,5146,179018
5933888,318481650,2539572,91431628,11574,643668,5150,183512
5946364,319124552,2544716,91618412,12474,642902,5144,186782
5958826,319767374,2549858,91805120,12460,642822,5142,186706
5971236,320410306,2554934,91991960,12410,642932,5076,186838
5983584,321053724,2560078,92177752,12346,643418,5144,185790
5995942,321696630,2565156,92364074,12358,642906,5078,186320
6007826,322339892,2570302,92548484,11882,643262,5146,184408
6018942,322984094,2575450,92728458,11114,644202,5148,179972
6030678,323627894,2580526,92912312,11734,643800,5076,183852
6041842,324271904,2585674,93093016,11162,644010,5148,180702
6054240,324914840,2590814,93279844,12396,642936,5140,186826
6066720,325557720,2595958,93466622,12478,642880,5144,186776
6079172,326200624,2601030,93653460,12452,642904,5072,186836
6091322,326843990,2606178,93839276,12148,643366,5148,185814
6102496,327488050,2611318,94020038,11172,644060,5140,180760
6114886,328130994,2616464,94206852,12388,642944,5146,186812
6127370,328773870,2621608,94393638,12482,642876,5144,186784
6139832,329416764,2626672,94580478,12462,642894,5064,186838
6152172,330060088,2631748,94767180,12338,643324,5076,186700
6163652,330703786,2637408,94949138,11478,643698,5660,181956
6174756,331347960,2642554,95129068,11104,644174,5146,179928
6186128,331992122,2647700,95311114,11372,644162,5146,182044
6198562,332634838,2652784,95497766,12432,642716,5084,186650
6210986,333277776,2657864,95683748,12424,642938,5080,185980
6222096,333922120,2663010,95863854,11108,644344,5146,180104
6233262,334566244,2668146,96044690,11164,644124,5136,180834
6245590,335209246,2673224,96231570,12326,643002,5078,186878
6258078,335852118,2678362,96418358,12486,642872,5138,186786
6270570,336494986,2683498,96605142,12490,642868,5136,186782
6283052,337137864,2688572,96791986,12480,642878,5074,186842
6295426,337781146,2693722,96978622,12372,643282,5150,186634
6307290,338424410,2698856,97162840,11862,643264,5134,184216
6317988,339069188,2704004,97340496,10696,644778,5148,177654
6329116,339713330,2709080,97521368,11126,644142,5076,180870
6341430,340356542,2714218,97708354,12314,643212,5138,186986
6352550,341000616,2719292,97889156,11120,644074,5074,180802
6364902,341643902,2724432,98075766,12352,643286,5140,186610
6377354,342286506,2729578,98262232,12452,642604,5146,186466
6389824,342929396,2734724,98449008,12470,642890,5146,186776
6402084,343572744,2739862,98635524,12260,643348,5138,186516
6413624,344216374,2744878,98819090,11540,643630,5016,183566
6426088,344859212,2750020,99005818,12464,642838,5142,186728
6438572,345502088,2755166,99192598,12484,642876,5146,186780
6451022,346144982,2760306,99379374,12450,642894,5140,186776
6463134,346788380,2765378,99565886,12112,643398,5072,186512
6474626,347432206,2770450,99747538,11492,643826,5072,181652
6486978,348075416,2775588,99934108,12352,643210,5138,186570
6498856,348718796,2780716,100118646,11878,643380,5128,184538
6509922,349362860,2785786,100299952,11066,644064,5070,181306
6522308,350005808,2790926,100486784,12386,642948,5140,186832
6534786,350648690,2796070,100673558,12478,642882,5144,186774
6547218,351291602,2801212,100860332,12432,642912,5142,186774
6559358,351935152,2806346,101045844,12140,643550,5134,185512
6571754,352578106,2811868,101232816,12396,642954,5522,186972
6584100,353221144,2817020,101419280,12346,643038,5152,186464
6595568,353864768,2822090,101602366,11468,643624,5070,183086
6607222,354508564,2827236,101785890,11654,643796,5146,183524
6619562,355151738,2832380,101972586,12340,643174,5144,186696
6632026,355794330,2837528,102159428,12464,642592,5148,186842
6644488,356437212,2842664,102346212,12462,642882,5136,186784
6656620,357080670,2847742,102532328,12132,643458,5078,186116
6668358,357724134,2852882,102715260,11738,643464,5140,182932
6680754,358367244,2858026,102901692,12396,643110,5144,186432
6692614,359010604,2863098,103086710,11858,643360,5072,185018
6703720,359654952,2868248,103267840,11106,644348,5150,181130
6714520,360299416,2873386,103447270,10800,644464,5138,179430
6725538,360943876,2878530,103627814,11018,644460,5144,180544
6736326,361588330,2883606,103807228,10788,644454,5076,179414
6747520,362232612,2888754,103988700,11194,644282,5148,181472
6759098,362876352,2893836,104171784,11578,643740,5082,183084
6771490,363519478,2898984,104358450,12392,643126,5148,186666
6783432,364162702,2904130,104543480,11942,643224,5146,185030
6794386,364807032,2909218,104724166,10954,644330,5088,180686
6806304,365450738,2914350,104908980,11918,643706,5132,184814
6818808,366093290,2919490,105095770,12504,642552,5140,186790
6831286,366736248,2924578,105282664,12478,642958,5088,186894
6843782,367379188,2929718,105469502,12496,642940,5140,186838
6856280,368021898,2934788,105656370,12498,642710,5070,186868
6868768,368664846,2939874,105843274,12488,642948,5086,186904
6880976,369308062,2945018,106029068,12208,643216,5144,185794
6892032,369952288,2950096,106210290,11056,644226,5078,181222
6903826,370596084,2955170,106394390,11794,643796,5074,184100
6915376,371239664,2960304,106577854,11550,643580,5134,183464
6926306,371884208,2965444,106757966,10930,644544,5140,180112
6937432,372528328,2970584,106939176,11126,644120,5140,181210
6948196,373173040,2975724,107118350,10764,644712,5140,179174
6959880,373816748,2981310,107302392,11684,643708,5586,184042
6972358,374459402,2986450,107489072,12478,642654,5140,186680
6984842,375102354,2991524,107675988,12484,642952,5074,186916
6997202,375745336,2996674,107862798,12360,642982,5150,186810
7008926,376389160,3001810,108047058,11724,643824,5136,184260
7021286,377031914,3006886,108233452,12360,642754,5076,186394
7033810,377674826,3012018,108420288,12524,642912,5132,186836
7046282,378317762,3017158,108607132,12472,642936,5140,186844
7058268,378961110,3022288,108792170,11986,643348,5130,185038
7070262,379604404,3027368,108977586,11994,643294,5080,185416
7082146,380248010,3032512,109162238,11884,643606,5144,184652
7093940,380891808,3037652,109346308,11794,643798,5140,184070
7106324,381534396,3042718,109533106,12384,642588,5066,186798
7118940,382177232,3047854,109719968,12616,642836,5136,186862
7131338,382820178,3052938,109906844,12398,642946,5084,186876
7143596,383463552,3058082,110093338,12258,643374,5144,186494
7154778,384107444,3063156,110274854,11182,643892,5074,181516
7166242,384751468,3068302,110456760,11464,644024,5146,181906
7177968,385395012,3073368,110641166,11726,643544,5066,184406
7189360,386039110,3078502,110822736,11392,644098,5134,181570
7201200,386682630,3084090,111007248,11840,643520,5588,184512
7212792,387326320,3089168,111190392,11592,643690,5078,183144
7225162,387969452,3094316,111377036,12370,643132,5148,186644
7236654,388613262,3099468,111559618,11492,643810,5152,182582
7248406,389256862,3104542,111744050,11750,643600,5074,184432
7260906,389899494,3109680,111930838,12500,642632,5138,186788
7273398,390542438,3114824,112117670,12492,642944,5144,186832
7285760,391185436,3119962,112304496,12362,642998,5138,186826
7296692,391829908,3125032,112484958,10932,644472,5070,180462
7308014,392473960,3130162,112666634,11322,644052,5130,181676
7320504,393116696,3135302,112853412,12490,642736,5140,186778
7332998,393759638,3140444,113040256,12494,642942,5142,186844
7345478,394402594,3145528,113227142,12480,642956,5084,186886
7357944,395045320,3150668,113413926,12466,642726,5140,186784
7370106,395688748,3155748,113600032,12162,643428,5080,186106
7382484,396331744,3160890,113785678,12378,642996,5142,185646
7394934,396974434,3166026,113971954,12450,642690,5136,186276
7406790,397618010,3171096,114157064,11856,643576,5070,185110
7417716,398262540,3176232,114336658,10926,644530,5136,179594
7429010,398906518,3181382,114518110,11294,643978,5150,181452
7441422,399549454,3186528,114704916,12412,642936,5146,186806
7453924,400192388,3191672,114891756,12502,642934,5144,186840
7466350,400835690,3196816,115078040,12426,643302,5144,186284
7478856,401478042,3201898,115265382,12504,642352,5082,187342
7491124,402121408,3206968,115451620,12268,643366,5070,186238
7503206,402764530,3212106,115637024,12082,643122,5138,185404
7514490,403408558,3217248,115818476,11284,644028,5142,181452
7526894,404051502,3222388,116005274,12404,642944,5140,186798
7539392,404694440,3227518,116192120,12498,642938,5130,186846
7551840,405337722,3232660,116378404,12448,643282,5142,186284
7563924,405980630,3237734,116564358,12084,642908,5074,185954
7575204,406624644,3242874,116745820,11280,644014,5140,181462
7587622,407267574,3248008,116932622,12418,642930,5134,186802
7600108,407910524,3253154,117119458,12486,642950,5146,186836
7612536,408553824,3258300,117305740,12428,643300,5146,186282
7624612,409196742,3263380,117491686,12074,642918,5080,185946
7636330,409840364,3268522,117675904,11718,643622,5142,184218
7648832,410483088,3273654,117862684,12502,642724,5132,186780
7661284,411126056,3278798,118049514,12452,642968,5144,186830
7673600,411769084,3283872,118235876,12316,643028,5074,186362
7685082,412413054,3289012,118418454,11482,643970,5140,182578
7696144,413057336,3294096,118599332,11062,644282,5084,180878
7707296,413701520,3299234,118779962,11152,644184,5138,180630
7718832,414345462,3304380,118962218,11536,643942,5146,182256
7729886,414989674,3309518,119143040,11054,644212,5138,180822
7741064,415633856,3314594,119324608,11178,644182,5076,181568
7752762,416277516,3319742,119508830,11698,643660,5148,184222
7765114,416920770,3324814,119695068,12352,643254,5072,186238
7777592,417563650,3329900,119881526,12478,642880,5086,186458
7790094,418206204,3335044,120068354,12502,642554,5144,186828
7802354,418849576,3340184,120254860,12260,643372,5140,186506
7813768,419493272,3345258,120436922,11414,643696,5074,182062
7825734,420136594,3350404,120621746,11966,643322,5146,184824
7838118,420779924,3355484,120808480,12384,643330,5080,186734
7850608,421422490,3360632,120995318,12490,642566,5148,186838
7862978,422065462,3365776,121182134,12370,642972,5144,186816
7874252,422709658,3370922,121363620,11274,644196,5146,181486
7886578,423352988,3376068,121549892,12326,643330,5146,186272
7898968,423995874,3381142,121736520,12390,642886,5074,186628
7911450,424638448,3386210,121923430,12482,642574,5068,186910
7923954,425281380,3391342,122110270,12504,642932,5132,186840
7936218,425924614,3396482,122296814,12264,643234,5140,186544
7947516,426568492,3401622,122478268,11298,643878,5140,181454
7959742,427211596,3406706,122664654,12226,643104,5084,186386
7972208,427854490,3411844,122851430,12466,642894,5138,186776
7984726,428497408,3416982,123038274,12518,642918,5138,186844
7996644,429140894,3422116,123223264,11918,643486,5134,184990
8007670,429785154,3427266,123404082,11026,644260,5150,180818
8018624,430429758,3432398,123584110,10954,644604,5132,180028
8029760,431073746,3437486,123765020,11136,643988,5088,180908
8042118,431716722,3442624,123951836,12358,642976,5138,186814
8054622,432359578,3447766,124138628,12504,642856,5142,186790
8067110,433002450,3452906,124325410,12488,642872,5140,186780
8079266,433645894,3458048,124511320,12154,643444,5142,185908
8090824,434289514,3463126,124695006,11558,643620,5078,183684
8103306,434932410,3468264,124881806,12480,642896,5138,186798
8115766,435575234,3473400,125068510,12460,642824,5136,186702
8128238,436218108,3478546,125255292,12472,642874,5146,186780
8139660,436862120,3483626,125437816,11422,644012,5080,182522
8150784,437506450,3488760,125617922,11122,644330,5134,180104
8161912,438150564,3493898,125797826,11126,644114,5138,179902
8173814,438794290,3499038,125982628,11900,643726,5140,184800
8186300,439436860,3504182,126169094,12484,642570,5144,186464
8198774,440079746,3509258,126355944,12472,642886,5076,186848
8211260,440722620,3514332,126542800,12484,642874,5074,186854
8223694,441365528,3519412,126729630,12434,642908,5080,186828
8235514,442009204,3524562,126914042,11818,643676,5150,184410
8246672,442653314,3529710,127094842,11156,644110,5148,180798
8259050,443296270,3534854,127281656,12378,642956,5144,186812
8271532,443939148,3539928,127468504,12480,642878,5074,186846
8283986,444582050,3545000,127655346,12454,642902,5072,186840
8295876,445225660,3550136,127840208,11888,643610,5136,184860
8306986,445869810,3555280,128020116,11110,644150,5144,179906
8318350,446513980,3560428,128202172,11362,644170,5148,182054
8329182,447158358,3565510,128379986,10830,644378,5082,177812
8340310,447802684,3570656,128560086,11126,644326,5146,180098
8351444,448446792,3575814,128739972,11132,644108,5158,179884
8363342,449090606,3580952,128924864,11896,643814,5138,184890
8375788,449733128,3586036,129111326,12446,642522,5084,186460
8388264,450376012,3591184,129298092,12474,642884,5148,186764
8400648,451019284,3596328,129484738,12382,643272,5144,186644
8412856,451662254,3601470,129669800,12206,642970,5142,185060
8424020,452306366,3606614,129850614,11162,644112,5144,180812
8436362,452949354,3611628,130037562,12340,642988,5014,186946
8448806,453592270,3616708,130224430,12442,642916,5080,186866
8461278,454235158,3621850,130411214,12470,642888,5142,186782
8473774,454878022,3626994,130597990,12494,642864,5144,186774
8486142,455521310,3632084,130784690,12366,643288,5090,186698
8497990,456164590,3637226,130968912,11846,643280,5142,184220
8509088,456808946,3642366,131149022,11096,644356,5140,180108
8520790,457452624,3647440,131332672,11700,643678,5074,183648
8532332,458096386,3652456,131516370,11542,643762,5016,183698
8544818,458739202,3657602,131703100,12486,642816,5146,186730
8557286,459382094,3662750,131889870,12468,642892,5148,186770
8569740,460024984,3667894,132076636,12454,642890,5144,186766
8581202,460669088,3673036,132259242,11462,644104,5142,182606
8592274,461313148,3678114,132440544,11072,644060,5078,181302
8604544,461956176,3683132,132627510,12270,643028,5018,186966
8617014,462599102,3688284,132814316,12470,642926,5152,186806
8629490,463241986,3693424,133001102,12476,642884,5140,186786
8641930,463884924,3698572,133187882,12440,642938,5148,186780
8653326,464528932,3703642,133370932,11396,644008,5070,183050
8664410,465173302,3708782,133552070,11084,644370,5140,181138
8675702,465817348,3713854,133733782,11292,644046,5072,181712
8688086,466460482,3718992,133920420,12384,643134,5138,186638
8700048,467103668,3724132,134105458,11962,643186,5140,185038
8710788,467748270,3729270,134284630,10740,644602,5138,179172
8721918,468392594,3734342,134465812,11130,644324,5072,181182
8733906,469035948,3739412,134651146,11988,643354,5070,185334
8746318,469679050,3744554,134837820,12412,643102,5142,186674
8758282,470322234,3749696,135022842,11964,643184,5142,185022
8768992,470966850,3754764,135202018,10710,644616,5068,179176
8780062,471611390,3759902,135382780,11070,644540,5138,180762
8790678,472255882,3764990,135561930,10614,644492,5088,179150
8801618,472900416,3770132,135742042,10940,644534,5142,180112
8812766,473544514,3775276,135922740,11148,644098,5144,180698
8823512,474189244,3780418,136101914,10746,644730,5142,179174
8835068,474833026,3785500,136285240,11556,643782,5082,183326
8846920,475476606,3790642,136469686,11852,643580,5142,184446
8859258,476119382,3795718,136656068,12338,642776,5076,186382
8871716,476762284,3800862,136842846,12458,642902,5144,186778
<<<<<<<============************************====================>>>>>>>>>
	 	    Developed by:
	Prof. Chiranjeev Kumar, Prof. Haider Banka
		   Himanshu Ranjan Seth
	 Department of Computer Science & Engg.,
	 INDIAN INSTITUTE OF TECHNOLOGY, Dhanbad
<<<<<<<============************************====================>>>>>>>>>
IEEE 802.15.4: Yes, Sub-GHz: No, BLE: Yes, Prop: Yes
49230,1929268,15394,1003170,8704,646456,5086,324158
58050,2575810,20564,1327582,8820,646542,5170,324412
